context_id	word	gold_sense_id	positions	context	lem_context	source
228	дело	2.3	12-17	Мы стоим за дело мира, мы готовимся к войне!	мы стоять за дело мир , мы готовиться к война !	active-dict
229	дело	2.3	25-30	Да, я всецело принадлежу делу великой борьбы за освобождение рабочего класса	да , я всецело принадлежать дело великий борьба за освобождение рабочий класс	active-dict
230	дело	3.1	8-13	Военное дело	военный дело	active-dict
231	дело	3.1	8-12	часовых дел мастер	часовой дело мастер	active-dict
232	дело	3.1	94-100	Сначала мой дед ремонтировал часы и всякую хозяйственную утварь. Потом занимался типографским делом	сначала мой дед ремонтировать часы и всякий хозяйственный утварь . потом заниматься типографский дело	active-dict
233	дело	3.1	20-25	Он знал переплетное дело и любил переплетать книги	он знать переплётный дело и любить переплетать книга	active-dict
234	дело	3.1	22-27	Но уже тогда сапожное дело у нас развивалось не просто как починка обуви, к тому времени в городе уже был кожевенный завод	но уже тогда сапожный дело у мы развиваться не просто как починка обувь , к тот время в город уже быть кожевенный завод	active-dict
235	дело	3.1	77-82	Ее учителем был первый муж, Антон Иванович Флотов, великий мастер чертежного дела, даже можно было сказать, искусства	она учитель быть один муж , антон иван флот , великий мастер чертёжный дело , даже можно быть сказать , искусство	active-dict
236	дело	3.1	132-138	С полицией надо дружить, так, во всяком случае, учили его дед и отец, которые сами всю жизнь занимались огранкой камней и ювелирным делом	с полиция надо дружить , так , в всякий случай , учить он дед и отец , который сам весь жизнь заниматься огранка камень и ювелирный дело	active-dict
237	дело	3.2	22-27	Мечтать о собственном деле	мечтать о собственный дело	active-dict
238	дело	3.2	29-34	Заработаю денег, открою свое дело	заработать деньга , откроить свой дело	active-dict
239	дело	3.2	43-48	После военной службы хотел бы открыть свое дело	после военный служба хотеть бы открыть свой дело	active-dict
240	дело	3.2	64-69	Пятый успел бежать и, по слухам, осел в Канаде, где открыл свое дело, именно: гнал из стружки древесный спирт	пять успеть бежать и , по слух , осесть в канада , где открыть свой дело , именно : гнать из стружка древесный спирт	active-dict
241	дело	3.2	21-26	Я создал собственное дело: экспериментально-творческое объединение «Шоу-иллюзион Игоря Кио»	я создать собственный дело : экспериментально-творческий объединение « шоу-иллюзион игорь кио »	active-dict
242	дело	3.2	37-42	Мужик он хваткий, открыл собственное дело по производству пластиковых окон	мужик он хваткий , открыть собственный дело по производство пластиковый окно	active-dict
243	дело	3.2	22-27	Чжан Инь открыла свое дело по использованию переработанной макулатуры в Гонконге в 1985 году	чжан инь открыть свой дело по использование переработать макулатура в гонконг в 1985 год	active-dict
244	дело	4.1	5-10	Суть дела	быть дело	active-dict
245	дело	4.1	14-19	Давай ближе к делу	давать близкий к дело	active-dict
246	дело	4.1	10-15	Не в этом дело	не в это дело	active-dict
247	дело	4.1	10-15	В чем тут дело?	в чем тут дело ?	active-dict
248	дело	4.1	79-84	Он был горд, ироничен, иногда высокомерен и всегда беспощаден в оценках, когда дело касалось стихов	он быть гордый , ироничный , иногда высокомерный и всегда беспощадный в оценка , когда дело касаться стих	active-dict
249	дело	4.1	88-93	Игорь Нетто женился на актрисе Театра на Малой Бронной Ольге Яковлевой – впрочем, это к делу не относится	игорь нетто жениться на актриса театр на малый бронная ольга яковлев – впрочем , это к дело не относиться	active-dict
250	дело	4.1	8-13	Главное дело, пиджак забрала, в рубахе оставила!	главный дело , пиджак забрать , в рубаха оставить !	active-dict
251	дело	4.1	78-83,86-91	Но для того, чтобы получить эти деньги, нужно было ввести родственника в курс дела. А дело состояло в том, что […] в научно-исследовательской лаборатории работал Василий Васильевич Лебедев, который изобрел чудодейственные бальзамы	но для тот , чтобы получить этот деньга , нужно быть ввести родственник в курс дело . а дело состоять в тот , что [ … ] в научно-исследовательский лаборатория работать василий василий лебедев , который изобрести чудодейственный бальзам	active-dict
252	дело	4.1	116-121,129-134	Растущая популярность блогов вполне объяснима: у большинства людей существует потребность высказать свое мнение, по делу и не по делу	расти популярность блог вполне объяснимый : у большинство человек существовать потребность высказать свой мнение , по дело и не по дело	active-dict
253	дело	4.2	12-17	Это не твое дело	это не твой дело	active-dict
254	дело	4.2	15-20	Решай сам, мое дело предложить	решать сам , мой дело предложить	active-dict
255	дело	4.2	71-76,104-108,117-122	Где бы Шлепа ни появлялся, его всегда били за то, что он лез не в свои дела. Шлепа считал, что не своих дел нет, все дела общие	где бы шлёп ни появляться , он всегда бить за то , что он лезть не в свой дело . шлёп считать , что не свой дело нет , весь дело общий	active-dict
256	дело	4.2	16-21	– Ну что ж… Мое дело маленькое, прикажете – выполню. Но я не отвечаю	– ну что ж … мой дело маленький , приказать – выполнить . но я не отвечать	active-dict
257	дело	4.2	45-50	И вообще, думать о мировой конъюнктуре – это дело законодателя, а не мое!	и вообще , думать о мировой конъюнктура – это дело законодатель , а не мой !	active-dict
258	дело	4.2	60-65	– Нет, я не хочу строить домыслы и вести расследование. Это дело полиции	– нет , я не хотеть строить домысел и вести расследование . это дело полиция	active-dict
259	дело	4.2	9-14	Что, это дело главного экономиста – ездить в подсобное хозяйство за рыбой?	что , это дело главный экономист – ездить в подсобный хозяйство за рыба ?	active-dict
260	дело	4.2	7-12	Это не дело Верховного суда Швеции, такие вопросы решаются на уровне глав государств и дипведомств	это не дело верховный суд швеция , такой вопрос решаться на уровень глава государство и дипведомство	active-dict
261	дело	4.3	8-13	Мне нет дела до ваших проблем	я нет дело до ваш проблема	active-dict
262	дело	4.3	10-15	Какое вам дело до него?	какой вы дело до он ?	active-dict
263	дело	4.3	14-19	Да кому какое дело, в чем я одет!	да кома какой дело , в чем я одетый !	active-dict
264	дело	4.3	21-26	Не любишь? мне какое дело! / Я песню для себя пою	не любить ? я какой дело ! / я песня для себя поить	active-dict
265	дело	4.3	72-77	Это почему-то было мне неприятно, хотя, строго говоря, какое мне до них дело?	это почему-то быть я неприятно , хотя , строго говорить , какой я до они дело ?	active-dict
266	дело	4.3	42-47	О, господи, при чем тут Лариса? Какое мне дело до Ларисы?	о , господь , при чем тут лариса ? какой я дело до лариса ?	active-dict
267	дело	4.3	11-16	Никому нет дела до того, что Дугаев не может выдержать шестнадцатичасового рабочего дня	никто нет дело до тот , что дугаев не мочь выдержать шестнадцатичасовый рабочий день	active-dict
268	дело	4.3	39-44	Влюбленным ни до чего и ни до кого нет дела, они никого не видят, ничего не замечают, кроме друг друга	влюбить ни до что и ни до кто нет дело , они никто не видеть , ничто не замечать , кроме друг друг	active-dict
269	дело	5.1	5-10	Было дело	быть дело	active-dict
270	дело	5.1	0-5	Дело было так	дело быть так	active-dict
271	дело	5.1	24-29	Потом я узнал, как было дело	потом я узнать , как быть дело	active-dict
272	дело	5.1	0-5	Дело прошлое, что вспоминать	дело прошлое , что вспоминать	active-dict
273	дело	5.1	0-5	Дело идет на лад	дело идти на лада	active-dict
274	дело	5.1	0-5	Дела давно минувших дней, / Преданья старины глубокой	дело давно минувший день , / предание старина глубокий	active-dict
275	дело	5.1	66-71	Я сидела левой щекой у замерзшего окна автобуса – и простудилась (дело было на Рождество)	я сидеть левый щека у замёрзнуть окно автобус – и простудиться ( дело быть на рождество )	active-dict
276	дело	5.1	17-22	Впрочем, все это дело двадцатилетней давности, и теперь истину никто не сможет установить	впрочем , весь это дело двадцатилетний давность , и теперь истина никто не смочь установить	active-dict
277	дело	5.1	7-12	И хотя дело происходило на дворовой площадке, и здесь нашлись такие, что закричали во весь голос: «Судью на мыло!»	и хотя дело происходить на дворовый площадка , и здесь найтись такой , что закричать в весь голос : « судья на мыло ! »	active-dict
278	дело	5.1	72-77	В октябре ее отправили домой, пополневшую и твердо уверенную в том, что дело идет на поправку	в октябрь она отправить домой , пополнеть и твёрдо уверенный в тот , что дело идти на поправка	active-dict
279	дело	5.1	43-48	Он продолжал философствовать и далее, если дело шло к выигрышу, а если к проигрышу, то умолкал	он продолжать философствовать и далее , если дело идти к выигрыш , а если к проигрыш , то умолкать	active-dict
280	дело	5.2	13-18	Как (у тебя) дела?	как ( у ты ) дело ?	active-dict
281	дело	5.2	12-17	Как обстоят дела с отпуском?	как обстоять дело с отпуск ?	active-dict
282	дело	5.2	47-52,73-78	Я к нему заходил, он сразу спрашивает, как там дела у Войновича?Вот ведь дела, – сказал дядя Зуй, – с клеенкой с этой!	я к он заходить , он сразу спрашивать , как там дело у войнович ? вот ведь дело , – сказать дядя зуй , – с клеёнка с этот !	active-dict
283	дело	5.2	45-50	Нунан принялся рассказывать про институтские дела	нунана приняться рассказывать про институтский дело	active-dict
284	дело	5.2	42-46	Затем следовали вопросы насчет Наташкиных дел, как ее глаза, исправила ли тройку по физике, дают ли ей морковку сырую тертую	затем следовать вопрос насчёт наташкин дело , как она глаз , исправить ли тройка по физика , давать ли она морковка сырой тёртый	active-dict
285	дело	6.1	4-9	Это дело серьезное	это дело серьёзный	active-dict
286	дело	6.1	27-32	Выпить на дорожку – святое дело	выпить на дорожка – святой дело	active-dict
287	дело	6.1	18-24	Болезнь оказалась делом временным	болезнь оказаться дело временной	active-dict
288	дело	6.1	11-16	Есть такое дело	есть такой дело	active-dict
289	дело	6.1	36-41	А мозоли у него были – это страшное дело	а мозоль у он быть – это страшный дело	active-dict
290	дело	6.1	43-48	Судиться с матерью – самое лишнее на земле дело	судиться с матерь – самый лишний на земля дело	active-dict
291	дело	6.1	24-30	Угон самолетов уже стал делом обыкновенным	угон самолёт уже стать дело обыкновенный	active-dict
292	дело	6.1	14-19	Поразительное дело: дубленку днем с огнем не сыскать, а вся Москва в дубленках	поразительный дело : дублёнка днём с огонь не сыскать , а весь москва в дублёнка	active-dict
293	дело	6.1	67-72	Я ему объяснила, он понял и даже не рассердился, воспринял это как дело житейское	я он объяснить , он понять и даже не рассердиться , воспринять это как дело житейский	active-dict
294	дело	6.1	8-13,30-35	Но одно дело узнать, а другое дело об этом на сходке говорить	но один дело узнать , а другой дело о это на сходка говорить	active-dict
295	дело	6.2	7-12	Это не дело	это не дело	active-dict
296	дело	6.2	19-24	Так поступать – не дело	так поступать – не дело	active-dict
297	дело	6.2	0-5	Дело говоришь	дело говорить	active-dict
298	дело	6.2	55-60	– Послушай, Архип, – сказал он, немного помолчав, – не дело ты затеял	– послушать , архип , – сказать он , немного помолчать , – не дело ты затеять	active-dict
299	дело	6.2	10-15,84-89,93-98	Разве это дело – по ночам дамочку одну пускать, на улице едва не родилаНу уж это не дело, не дело, – сказала с осуждением Пелагея	разве это дело – по ночь дамочка один пускать , на улица едва не родилан уж это не дело , не дело , – сказать с осуждение пелагея	active-dict
300	дело	6.2	43-48,100-105	Послушайте, – сказал он, – это вcе-таки не дело – таких маленьких ребят пускать одних в водуВот это дело! – пришел в восторг потерпевший	послушать , – сказать он , – это вcе-таки не дело – такой маленькая ребята пускать один в водувота это дело ! – прийти в восторг потерпевший	active-dict
301	дело	6.3	0-5	Дело случая	дело случай	active-dict
302	дело	6.3	0-5	дело времени	дело время	active-dict
303	дело	6.3	0-5	дело чести	дело честь	active-dict
304	дело	6.3	24-29,106-111	Поезда теперь редкость, дело случаяЯ хочу разобраться в этом вопросе, – сердито сказал он. – Для меня это дело принципа!	поезд теперь редкость , дело случаять хотеть разобраться в это вопрос , – сердито сказать он . – для я это дело принцип !	active-dict
305	дело	6.3	24-30	Узнать Пашин адрес было делом техники	узнать пашин адрес быть дело техника	active-dict
306	дело	6.3	7-12	Теперь дело за малым – найти сам револьвер	теперь дело за малое – найти сам револьвер	active-dict
307	дело	6.3	59-64	Как заявляли в правоохранительных органах, их задержание – дело нескольких дней	как заявлять в правоохранительный орган , они задержание – дело несколько день	active-dict
308	дело	6.3	0-5	Дело за спросом, от объема которого существенно зависит цена чипа	дело за спрос , от объём который существенно зависеть цена чип	active-dict
309	дело	7.1	10-15	Уголовное дело	уголовный дело	active-dict
310	дело	7.1	9-14	Слушание дела было назначено на десять часов	слушание дело быть назначить на десять часы	active-dict
311	дело	7.1	39-44	Сегодня меня к следователю вызывают по делу Коли Диденко	сегодня я к следователь вызывать по дело коли диденко	active-dict
312	дело	7.1	27-32	Есть новая инструкция: все дела такого рода, если они тянутся более полутора месяцев, посылать в Москву	есть новый инструкция : весь дело такой род , если они тянуться более полтора месяц , посылать в москва	active-dict
313	дело	7.1	33-38,54-59	Были привлеченные по шахтинскому делу, платоновскому, делу славистов	быть привлечь по шахтинский дело , платоновский , дело славист	active-dict
314	дело	7.1	52-57	Михайлик и Коровников были признаны потерпевшими по делу	михайлик и коровник быть признать потерпевший по дело	active-dict
315	дело	7.1	92-97	Подчиненные Бедерина проводили проверку, по итогам которой Чекин стал фигурантом уголовного дела за вымогательство	подчинённый бедерин проводить проверка , по итог который чекина стать фигурант уголовный дело за вымогательство	active-dict
316	дело	7.2	2-7	В деле имеется рапорт участкового инспектора и заключения экспертов	в дело иметься рапорт участковый инспектор и заключение эксперт	active-dict
317	дело	7.2	48-53	Объявляется благодарность с занесением в личное дело	объявляться благодарность с занесение в личный дело	active-dict
318	дело	7.2	72-77	При первом допросе, когда она отрицала свою близость с ним, из толстого дела, лежавшего на столе, были извлечены пять фотографий и показаны ей	при первое допрос , когда она отрицать свой близость с он , из толстой дело , лежать на стол , быть извлечь пять фотография и показать она	active-dict
319	дело	7.2	63-68	– Нечего из себя сумасшедшую корчить, – разъярилась судья, – в деле имеется справка о вашей вменяемости	– нечего из себя сумасшедший корчить , – разъяриться судья , – в дело иметься справка о ваш вменяемость	active-dict
320	дело	7.2	32-37	У меня есть все сто сорок томов дела ГКЧП и среди прочего допросы Павла Грачева	у я есть весь сто сорок том дело гкчп и среди прочее допрос павел грачев	active-dict
321	дело	7.2	71-75	В архиве меня ознакомили с 11 папками оперативно-розыскных и уголовных дел с грифом «Совершенно секретно»	в архив я ознакомить с 11 папка оперативно-розыскной и уголовный дело с гриф « совершенно секретно »	active-dict
322	дело	7.2	37-42	Запрещаются сбор и внесение в личное дело сведений о политической и религиозной принадлежности прокурорского работника	запрещаться сбор и внесение в личный дело сведение о политический и религиозный принадлежность прокурорский работник	active-dict
323	дело	7.2	67-72	Помощница нотариуса по ошибке […] завела два разных наследственных дела на одну и ту же квартиру	помощница нотариус по ошибка [ … ] завести два разный наследственный дело на один и тот же квартира	active-dict
324	демобилизация	1	15-29	Увольняемые по демобилизации обеспечиваются обмундированием за счет государства	увольнять по демобилизация обеспечиваться обмундирование за счёт государство	active-dict
325	демобилизация	1	17-31	Старшему сыну до демобилизации еще год	старший сын до демобилизация ещё год	active-dict
326	демобилизация	1	6-20	После демобилизации он вернулся в родной город	после демобилизация он вернуться в родной город	active-dict
327	демобилизация	1	14-28	Оставшиеся до демобилизации четыре месяца он провел в Германии, под Берлином	остаться до демобилизация четыре месяц он провести в германия , под берлин	active-dict
328	демобилизация	1	16-30	Позади – война, демобилизация, возвращение в родной город, военкомат, милиция, домоуправ, паспортный стол; впереди – учеба, диплом, работа	позади – война , демобилизация , возвращение в родной город , военкомат , милиция , домоуправа , паспортный стол ; впереди – учёба , диплом , работа	active-dict
329	демобилизация	1	111-125	Данила лишился всего своего имущества, даже котелка, лишился и пары белья, и новой пары портянок, выданной при демобилизации	данил лишиться всего свой имущество , даже котелок , лишиться и пара бельё , и новый пара портянка , выдать при демобилизация	active-dict
330	демобилизация	1	22-36	Это помогло ему после демобилизации из флота устроиться радистом на торговый корабль, который ходил в заграничные рейсы	это помочь он после демобилизация из флот устроиться радист на торговый корабль , который ходить в заграничный рейс	active-dict
331	демобилизация	1	79-93	В годы войны был фронтовым разведчиком, брал «языков», был дважды ранен. После демобилизации вернулся в родной ФИАН	в год война быть фронтовой разведчик , брать « язык » , быть дважды раненый . после демобилизация вернуться в родной фиан	active-dict
332	демобилизация	2	13-27	Послевоенная демобилизация	послевоенный демобилизация	active-dict
333	демобилизация	2	14-28	Управление по демобилизации армии и флота	управление по демобилизация армия и флот	active-dict
334	демобилизация	2	15-30	Одновременно с демобилизацией старой армии разрабатывался проект создания новой	одновременно с демобилизация старый армия разрабатываться проект создание новый	active-dict
335	демобилизация	2	11-25	Вследствие демобилизации действующих армий и флота должность верховного главнокомандующего упраздняется с 5 марта	вследствие демобилизация действующий армия и флот должность верховный главнокомандующий упраздняться с 5 март	active-dict
336	демобилизация	2	21-35	В целом в результате демобилизации к концу 1924 года численность вооруженных сил сократилась с 5,5 миллиона до 562 тысяч человек	в целое в результат демобилизация к конец 1924 год численность вооружённый сила сократиться с 5 , 5 миллион до 562 тысяча человек	active-dict
337	демобилизация	2	113-127	К концу ноября усилилось давление на военных со стороны политиков-оптимистов, было предложено провести частичную демобилизацию армии для облегчения экономической ситуации	к конец ноябрь усилиться давление на военный с сторона политик-оптимист , быть предложить провести частичный демобилизация армия для облегчение экономический ситуация	active-dict
338	демократ	1	11-20	Убежденный демократ	убедить демократ	active-dict
339	демократ	1	19-30	Вас трудно назвать демократом	вы трудно назвать демократ	active-dict
340	демократ	1	65-74	Господа, я либерал. Я против крепостного права. Больше того, я – демократ	господин , я либерал . я против крепостной право . большой тот , я – демократ	active-dict
341	демократ	1	13-22	Я убежденный демократ по натуре и сам из народа	я убедить демократ по натура и сам из народ	active-dict
342	демократ	1	58-69	Он был образованнейшим человеком, барином и в то же время демократом до мозга костей	он быть образованнейший человек , барин и в то же время демократ до мозг кость	active-dict
343	демократ	1	62-73	Вспомним, что именно Эдуарда Шеварднадзе Запад считал главным демократом еще с советских времен	вспомнить , что именно эдуард шеварднадзе запад считать главное демократ ещё с советский время	active-dict
344	демократ	1	94-103	Он проиграл, но, признав свое поражение, предстал перед своим народом и всем миром скорее как демократ, а не диктатор	он проиграть , но , признать свой поражение , предстать перед свой народ и весь мир скорее как демократ , а не диктатор	active-dict
345	демократ	2.1	0-10	Демократы и республиканцы	демократ и республиканец	active-dict
346	демократ	2.1	27-36	Новым президентом США стал демократ	новый президент сша стать демократ	active-dict
347	демократ	2.1	20-30	Против выступили 43 демократа, 6 республиканцев и 1 независимый сенатор	против выступить 43 демократ , 6 республиканец и 1 независимый сенатор	active-dict
348	демократ	2.1	24-33	Бомбежки санкционировал демократ Клинтон, а не республиканец Буш	бомбёжка санкционировать демократ клинтон , а не республиканец буш	active-dict
349	демократ	2.1	59-70	В течение года Пхеньян выжидал, надеясь на приход к власти демократов – они сторонники более мягкого подхода к КНДР	в течение год пхеньян выжидать , надеяться на приход к власть демократ – они сторонник более мягкий подход к кндр	active-dict
350	демократ	2.1	13-23	Объединенные демократы провели в столичный парламент нескольких своих представителей	объединить демократ провести в столичный парламент несколько свой представитель	active-dict
351	демократ	3	6-17	Слыть демократом	слыть демократ	active-dict
352	демократ	3	26-36	У нашего начальника имидж демократа	у наш начальник имидж демократ	active-dict
353	демократ	3	108-119	Он заходил ежедневно в лабораторию Штрума, вел себя запросто, шутил с Анной Наумовной и оказался заправским демократом, – здоровался со всеми за руку, беседовал со слесарями, механиками	он заходить ежедневно в лаборатория штрум , вести себя запросто , шутить с анна наум и оказаться заправский демократ , – здороваться с весь за рука , беседовать с слесарь , механик	active-dict
354	демократ	3	97-106	Оставаться на месте, а я с господином советником пройдусь по тюрьме. Все должны видеть, какой он демократ!	оставаться на место , а я с господин советник пройтись по тюрьма . весь должный видеть , какой он демократ !	active-dict
355	демократ	3	48-57	Рядом со мной постелил свой матрац Лисоцкий. Он демократ, решил спать в сарае. Правда, совхоз выдал ему ватный тюфячок как руководителю	ряд с я постелить свой матрац лисоцкий . он демократ , решить спать в сарай . правда , совхоз выдать он ватный тюфячок как руководитель	active-dict
356	демонстрация	1	12-25	Праздничная демонстрация	праздничный демонстрация	active-dict
357	демонстрация	1	22-35	антиправительственная демонстрация	антиправительственный демонстрация	active-dict
358	демонстрация	1	26-39	По улицам прошли массовые демонстрации протеста	по улица пройти массовый демонстрация протест	active-dict
359	демонстрация	1	19-32	То была молчаливая демонстрация с развернутыми в определенный момент лозунгами «Уважайте Конституцию»	то быть молчаливый демонстрация с развернуть в определённый момент лозунг « уважать конституция »	active-dict
360	демонстрация	1	37-50	Да, родственники заложников вышли на демонстрацию с требованием прекратить войну – сколько их было?	да , родственник заложник выйти на демонстрация с требование прекратить война – сколько они быть ?	active-dict
361	демонстрация	1	29-43	Около 3 тысяч человек прошли демонстрацией от дворца до здания правительства	около 3 тысяча человек пройти демонстрация от дворец до здание правительство	active-dict
362	демонстрация	1	0-13	Демонстрация – организованное публичное выражение общественных настроений группой граждан с использованием во время передвижения плакатов, транспарантов и иных средств наглядной агитации	демонстрация – организовать публичный выражение общественный настроение группа гражданин с использование в время передвижение плакат , транспарант и иной средство наглядный агитация	active-dict
363	демонстрация	2	0-13	Демонстрация новых моделей одежды	демонстрация новый модель одежда	active-dict
364	демонстрация	2	28-41	законопроект об ограничении демонстрации иностранных фильмов	законопроект о ограничение демонстрация иностранный фильм	active-dict
365	демонстрация	2	16-29	Показ начался с демонстрации возможностей стрелкового оружия	показ начаться с демонстрация возможность стрелковый оружие	active-dict
366	демонстрация	2	89-102	Может быть, это представление входит в набор услуг и аттракционов в самолете, так же как демонстрация спасательных жилетов и запасных выходов?	мочь быть , это представление входить в набор услуга и аттракцион в самолёт , так же как демонстрация спасательный жилет и запасный выход ?	active-dict
367	демонстрация	2	41-55	Действие перемежалось плясками, пением и демонстрацией отдельных сцен из фильмов	действие перемежаться пляска , пение и демонстрация отдельный сцена из фильм	active-dict
368	демонстрация	2	43-56	Сегодня в 15 кинотеатрах города начинается демонстрация нового фильма Алексея Балабанова «Война»	сегодня в 15 кинотеатр город начинаться демонстрация новое фильм алексей балабанов « война »	active-dict
369	демонстрация	2	6-19	Время демонстрации одного слайда можно устанавливать в интервале от 10 до 60 секунд	время демонстрация один слайд можно устанавливать в интервал от 10 до 60 секунда	active-dict
370	демонстрация	2	8-21	Простая демонстрация волшебных свойств продукта с призывом купить все чаще порождает скептическую улыбочку	простой демонстрация волшебный свойство продукт с призыв купить весь чаща порождать скептический улыбочка	active-dict
371	демонстрация	3.1	0-13	Демонстрация на уроке действия закона Архимеда	демонстрация на урок действие закон архимед	active-dict
372	демонстрация	3.1	0-13	демонстрация силы	демонстрация сила	active-dict
373	демонстрация	3.1	20-33	Он знал лишь одно – демонстрация папируса Киклопу была единственным способом предупредить его об опасности	он знать лишь один – демонстрация папирус киклоп быть единственный способ предупредить он о опасность	active-dict
374	демонстрация	3.1	89-103	В партии и стране практически не ощущалось недовольства этой незаконной акцией, по сути, демонстрацией произвола	в партия и страна практически не ощущаться недовольство этот незаконный акция , по суть , демонстрация произвол	active-dict
375	демонстрация	3.1		Проступал новый, фашистский Берлин	проступать новый , фашистский берлин	active-dict
376	демонстрация	3.1	86-99	[…] Насупленные темно-серые здания, созданные не для радости глаз, а для устрашения и демонстрации власти	[ … ] насупить тёмно-серый здание , создать не для радость глаз , а для устрашение и демонстрация власть	active-dict
377	демонстрация	3.1	102-115	Но Рома выпил рюмку с удовольствием: видно было, что пить текилу ему привычно, и он делает это не для демонстрации достатка	но рома выпить рюмка с удовольствие : видно быть , что пить текила он привычно , и он делать это не для демонстрация достаток	active-dict
