context_id	word	gold_sense_id	positions	context	lem_context	source
898	купюра	2	86-92	Центробанка планирует выпустить обновленные    банкноты в 5000 и 500 рублей. На обеих купюрах появится вертикальная    защитная нить, на которой будет проявляться номинал купюры, на пятисотках	центробанк планировать выпустить обновить банкнот в 5000 и 500 рубль . на оба купюра появиться вертикальный защитный нить , на который быть проявляться номинал купюра , на пятисотка	bts-rnc
899	купюра	2	99-104	и новым технологиям, — полагает эксперт. — Многим просто психологически комфортнее держать в руках купюры и расплачиваться ими, а не проводить операции через банкомат. Не стоит забывать	и новый технология , — полагать эксперт . — многий просто психологически комфортный держать в рука купюра и расплачиваться они , а не проводить операция через банкомат . не стоить забывать	bts-rnc
900	купюра	2	88-93	неожиданно превратился в героя, боровшегося за свободу страны. Мазепу даже поместили на купюры в 10 гривен, поставили ему памятник и полностью переписали учебники истории. Например,	неожиданно превратиться в герой , бороться за свобода страна . мазеп даже поместить на купюра в 10 гривна , поставить он памятник и полностью переписать учебник история . например ,	bts-rnc
901	купюра	2	110-117	борьбе с экономическими преступлениями скучать не приходится Свердловский почтальон выдавал пенсию фальшивыми купюрами В пятницу в Тавдинскую милицию 70-летняя пенсионерка Клавдия Баутова принесла семь	борьба с экономический преступление скучать не приходиться свердловский почтальон выдавать пенсия фальшивый купюра в пятница в тавдинский милиция 70-летний пенсионерка клавдий баутов принести семь	bts-rnc
902	купюра	2	87-91	", если предлагаемую политику доходов проводить умело. Ведь речь не о печатании ""пустых""купюр, а о перераспределении денежных ресурсов. Кроме того, повышение уровня жизни увеличит спрос"	", если предлагать политика доход проводить уметь . ведь речь не о печатание "" пустой "" купюра , а о перераспределение денежный ресурс . кроме тот , повышение уровень жизнь увеличить спрос"	bts-rnc
903	купюра	2	113-118	активнее. Обеспокоенный  Усов, все-таки насобирав 150 тысяч аванса, отправился «сдаваться». Фээсбэшники пометили купюры и вручили их Усову вместе с записывающим устройством. Полковник Хмелев оказался под	активный . обеспокоить усов , всё-таки насобирать 150 тысяча аванс , отправиться « сдаваться » . фээсбэшник пометить купюра и вручить они усов вместе с записывать устройство . полковник хмелеть оказаться под	bts-rnc
904	купюра	2	97-102	Фил. -- Все дело в себестоимости, -- улыбнулся ожидавший подобного вопроса Макс. -- Пятисотенные купюры подделать даже на нашем оборудовании достаточно сложно и трудоемко, настолько хорошо они	фил . -- весь дело в себестоимость , -- улыбнуться ожидать подобный вопрос макс . -- пятисотенная купюра подделать даже на наш оборудование достаточно сложно и трудоёмкий , настолько хорошо они	bts-rnc
905	купюра	2	66-71	с пейзажами и памятниками были введены лишь в 1995-м. Зато служат купюры до сих пор, хотя за эти годы и нулей на купюрах поубавилось (	с пейзаж и памятник быть ввести лишь в 1995-метр . зато служить купюра до сей пора , хотя за этот год и нуль на купюра поубавиться (	bts-rnc
906	купюра	2	83-88	третями сохранившейся площади сдают в банк и обменивают на нормальные 500-рублевые купюры. А скленные из трех частей банкнотысбывают на рынках и в магазинах. Таким	треть сохраниться площадь сдавать в банк и обменивать на нормальный 500-рублёвый купюра . а скленный из три часть банкнотысбывать на рынок и в магазин . такой	bts-rnc
907	купюра	2	104-108	строго спросил отец. - Вот. Тысяча, как договаривались, - пожилая женщина протянула пачку стодолларовых купюр. - Погодите! Вы же обещали нам этих людей показать. Ну, у которых Рита	строго спросить отец . - вот . тысяча , как договариваться , - пожилой женщина протянуть пачка стодолларовый купюра . - погодить ! вы же обещать мы этот человек показать . ну , у который рита	bts-rnc
908	купюра	2	77-81	из новой серии с портретом Европы. Утверждается, что с кризисом выпуск новых купюр никак не связан, просто потребовалось улучшить защиту от фальшивомонетчиков, которые постоянно совершенствуют	из новый серия с портрет европа . утверждаться , что с кризис выпуск новый купюра никак не связать , просто потребоваться улучшить защита от фальшивомонетчик , который постоянно совершенствовать	bts-rnc
909	купюра	2	85-89	"Выяснилось, что виновата кассир, которой помогали три человека ""со стороны"". В пачке купюр она заменила 90 тысячерублевок. ЛОВЦЫ ЧЕЛОВЕЧЕСКИХ ДУШ Профессор кафедры социальной и судебной"	"выясниться , что виноватый кассир , который помогать три человек "" с сторона "" . в пачка купюра она заменить 90 тысячерублёвка . ловец человеческий душа профессор кафедра социальный и судебный"	bts-rnc
910	купюра	2	88-95	Ирина перебирала деньги в пальцах , как скупой рыцарь . Она просила Анну расплачиваться купюрами с большими рожами . Она боялась , что деньги с маленькими рожами устарели и	ирина перебирать деньга в палец , как скупой рыцарь . она просить анна расплачиваться купюра с больший рожа . она бояться , что деньга с маленький рожа устареть и	bts-rnc
911	купюра	2	86-91	со стенограммой -- очень нужная вещь!). Митя пошарил по карманам -- на пол посыпались купюры. Слава Богу, деньги есть! Но кассета была безнадежно испорчена: вытянувшийся из нее	с стенограмма -- очень нужный вещь ! ) . митя пошарить по карман -- на половина посыпаться купюра . слава бог , деньга есть ! но кассета быть безнадёжно испортить : вытянуться из нея	bts-rnc
912	купюра	2	90-95	. Скорее всего, деньги отправляют на различные счета, с которых потом снимаются настоящие купюры. - Сейчас банки применяют аварийные меры - пытаются выжать все из существующих технических устройств	. скорее всего , деньга отправлять на различный счёт , с который потом сниматься настоящий купюра . - сейчас банка применять аварийный мера - пытаться выжать весь из существующий технический устройство	bts-rnc
913	купюра	2	98-104	отечество. В своем отчете завхозу Громову агент Греча обстоятельно указал: «Расплатившись крупной купюрой, объект вышел из кафе и, никуда не заходя, отправился в гостиницу	отечество . в свой отчёт завхоз громов агент греча обстоятельно указать : « расплатиться крупный купюра , объект выйти из кафе и , никуда не заходить , отправиться в гостиница	bts-rnc
914	купюра	2	86-91	другом банке. Именно кассир второго банка, проверяя пачки денег, и нашел сомнительную купюру.	друг банка . именно кассир два банка , проверять пачка деньга , и найти сомнительный купюра .	bts-rnc
915	купюра	2	84-88	соперников. Победят ли? Только за полгода в Татарстане выявили более 600 поддельных купюр. В основном это тысячные, причем очень хорошего качества. На борьбу с фальшивками	соперник . победить ли ? только за полгода в татарстан выявить более 600 поддельный купюра . в основное это тысячная , причём очень хороший качество . на борьба с фальшивка	bts-rnc
916	купюра	2	110-115	белой сумке находятся деньги, которые использовались для организации договорных матчей. ДОКАЗАТЕЛЬСТВО ТРЕТЬЕ.КУПЮРЫ В БАГАЖНИКЕ ЯНИСА	бела сумка находиться деньга , который использоваться для организация договорный матч . доказательство третье . купюра в багажник янис	bts-rnc
917	купюра	2	78-82	Тавде, где местная пенсионерка обратилась в дежурную часть РОВД, и сдала пять купюр достоинством 500 рублей. Банкноты были напечатаны не предприятием Гознака и имели одну	тавда , где местный пенсионерка обратиться в дежурный часть ровд , и сдать пять купюра достоинство 500 рубль . банкнот быть напечатать не предприятие гознак и иметь один	bts-rnc
918	купюра	2	90-97	почтальонша, принесла пенсию триста тысяч рублей. Аглая подумала: ничего себе! С крупными купюрами на улицу идти побоялась, набрала три рубля шестьдесят две копейки мелочью, побежала	почтальонша , принести пенсия триста тысяча рубль . аглая подумать : ничто себя ! с крупный купюра на улица идти побояться , набрать три рубль шестьдесят два копейка мелочь , побежалый	bts-rnc
919	купюра	2	36-41	Традиционным лидером здесь является купюра в 1 тыс. рублей – таких за квартал обнаружено 26 тыс. 876 штук	традиционный лидер здесь являться купюра в 1 тысяча . рубль – такой за квартал обнаружить 26 тысяча . 876 штука	bts-rnc
920	купюра	2	93-99	устраивают города. Особенно, знаете, купюра с Ярославлем    нравится. Думаю, что помещать на купюрах изображения художников и поэтов    неправильно, они сами были бы против. А с	устраивать город . особенно , знаете , купюра с ярославль нравиться . думать , что помещать на купюра изображение художник и поэт неправильно , они сам быть бы против . а с	bts-rnc
921	купюра	2	77-82	это сходит с рук -- только тем, что существуют гнусные гаишники, которые эту купюру берут. Мерзко, в общем, а самое ужасное то, что Вы этим гордитесь.	это сходить с рука -- только тем , что существовать гнусный гаишник , который этот купюра брать . мерзко , в общий , а самый ужасный то , что вы это гордиться .	bts-rnc
922	купюра	2	86-91	могли) и необходимостью обмена оставшихся денежных билетов образца 1961-1992 годов на купюры нового образца. Граждане России могли обменять деньги в течение всего срока. На	мочь ) и необходимость обмен остаться денежный билет образец 1961-1992 год на купюра новое образец . гражданин россия мочь обменять деньга в течение всего срок . на	bts-rnc
923	купюра	2	88-92	что может быть интереснее? - А попсовые факты его жизни, как разбрасывание пятитысячных купюр с балкона и прочее, - будут в фильме? - Он провокатор. И эпизоды, которые	что мочь быть интересный ? - а попсовый факт он жизнь , как разбрасывание пятитысячный купюра с балкон и прочее , - быть в фильм ? - он провокатор . и эпизод , который	bts-rnc
924	купюра	2	68-73	По данным прокуратуры, в сентябре прошлого года мужчина сделал дома купюру достоинством 5 тысяч рублей: фальшивомонетчик вырезал из бумаги два нуля и наклеил	по данные прокуратура , в сентябрь прошлое год мужчина сделать дом купюра достоинство 5 тысяча рубль : фальшивомонетчик вырезать из бумага два нуль и наклеить	bts-rnc
925	купюра	2	89-95	заметишь невооруженным глазом. Но нужна ли дополнительная защита, к примеру, 10-рублевым купюрам? Ведь на это, вполне вероятно, будет тратиться больше денег, чем на само	заметить невооружённый глаз . но нужный ли дополнительный защита , к пример , 10-рублёвый купюра ? ведь на это , вполне вероятно , быть тратиться большой деньга , чем на сам	bts-rnc
926	купюра	2	81-87	, там была весьма значительная сумма русских царских и советских денег в крупных купюрах, не считая «керенок». Ни в шкафу, ни где-либо в ином месте я	, там быть весьма значительный сумма русский царский и советский деньга в крупный купюра , не считать « керенка » . ни в шкаф , ни где-либо в иной место я	bts-rnc
927	купюра	2	98-102	. Ранее в МВД Приднестровья сообщили об участившихся случаях обнаружения фальшивых 100-долларовых купюр на территории республики. В Пермском крае двухмесячный ребенок едва не погиб в	. ранее в мвд приднестровье сообщить о участиться случай обнаружение фальшивый 100-долларовый купюра на территория республика . в пермский край двухмесячный ребёнок едва не погибнуть в	bts-rnc
928	купюра	2	94-101	мошенничества с фальшивыми деньгами. По сравнению с прошлым годом, число расчетов поддельными купюрами в Свердловской области возросло почти в два раза. Как сообщил на пресс-конференции	мошенничество с фальшивый деньга . по сравнение с прошлое год , число расчёт поддельный купюра в свердловский область возрасти почти в два раз . как сообщить на пресс-конференция	bts-rnc
929	купюра	2	83-88	кипучую и полезную деятельность, а лицо уже счастливо жмурится в ожидании заветной купюры!	кипучий и полезный деятельность , а лицо уже счастливо жмуриться в ожидание заветный купюра !	bts-rnc
930	купюра	2	90-95	стоимость гораздо выше. Однажды я сказал: «Мам, хочу показать ребятам свою двухдолларовую купюру. Она ответила: «Леонардо, не делай этого!» Но только за ней закрылась дверь,	стоимость гораздо выше . однажды я сказать : « мама , хотеть показать ребята свой двухдолларовый купюра . она ответить : « леонардо , не делать это ! » но только за она закрыться дверь ,	bts-rnc
931	купюра	2	61-66	тот же день он пришел в один из магазинов и отдал поддельную купюру продавцу в счет возврата долга. Женщина-продавец не усомнилась в подлинности банкнота	тот же день он прийти в один из магазин и отдать поддельный купюра продавец в счёт возврат долг . женщина-продавец не усомниться в подлинность банкнот	bts-rnc
932	купюра	2	79-84	рублей). Им придется пару-тройку месяцев прожить на одной воде, чтобы пощупать купюру в 5 тыс. рублей.	рубль ) . имя прийтись пара-тройка месяц прожить на один вода , чтобы пощупать купюра в 5 тысяча . рубль .	bts-rnc
933	купюра	2	94-99	еще одной инициативе. Депутата от ЛДПР Романа Худякова возмутила «порнография» на сторублевой купюре. Детям, по его словам, совершенно ни к чему видеть изображенного на ней	ещё один инициатива . депутат от лдпр роман худяков возмутить « порнография » на сторублёвый купюра . ребёнок , по он слово , совершенно ни к что видеть изобразить на она	bts-rnc
934	купюра	2	74-78	здесь практически не водилось: какие уж танцы под завывание зурны и шорох купюр. Мажордомом и главной достопримечательностью этой пародии на армянский клуб был некто Марат.	здесь практически не водиться : какой уж танец под завывание зурна и шорох купюра . мажордом и главный достопримечательность этот пародия на армянский клуб быть некто марат .	bts-rnc
935	купюра	2	95-100	бумаги с номиналом. Татьяна ДОГИЛЕВА, актриса: - Меня всем устраивают города. Особенно, знаете,купюра с Ярославлем    нравится. Думаю, что помещать на купюрах изображения художников и поэтов	бумага с номинал . татьяна догилев , актриса : - я весь устраивать город . особенно , знаете , купюра с ярославль нравиться . думать , что помещать на купюра изображение художник и поэт	bts-rnc
936	купюра	2	88-93	стенд с курсом. Человек, назвавшийся «менеджером банка», попросил на мгновение дать ему купюры, не фальшивые ли они? А затем предложил мне подняться на второй этаж,	стенд с курс . человек , назваться « менеджер банка » , попросить на мгновение дать он купюра , не фальшивый ли они ? а затем предложить я подняться на два этаж ,	bts-rnc
937	купюра	2	92-96	некто Руслан Мурадов знакомился с пенсионерами и просил их разменять несколько пятитысячных купюр. А после уж пенсионеры узнавали, что купюры эти – сувенирные. От настоящих они	некто руслан мурад знакомиться с пенсионер и просить они разменять несколько пятитысячный купюра . а после уж пенсионер узнавать , что купюра этот – сувенирный . от настоящий они	bts-rnc
938	купюра	2	109-113	. Хозяин квартиры приносил имеющиеся в наличии денежные средства, «социальные работники» переписывали номера купюр и возвращали их владельцу. Пенсионер убирал их на место, тем самым невольно	. хозяин квартира приносить иметься в наличие денежный средство , « социальный работник » переписывать номер купюра и возвращать они владелец . пенсионер убирать они на место , тем самый невольно	bts-rnc
939	купюра	2	98-103	сдачу? Ну-ну... Борис НЕМЦОВ, экс-председатель совета директоров концерна «Нефтяной»: - Если есть купюра, ее достоинство не имеет значения, а если ее нет, так и выпуск	сдача ? ну-ну . . . борис немцов , экс-председатель совет директор концерн « нефтяной » : - если есть купюра , она достоинство не иметь значение , а если она нет , так и выпуск	bts-rnc
940	купюра	2	93-98	числе лотов также предметы из собраний Леонарда Ньюмена и Мартина Маргулиса. «Однодолларовые купюры» Энди Уорхола (эстимейт 8—12 млн долл.) относятся к первой серии шелкографии	число лотовый также предмет из собрание леонард ньюмена и мартин маргулис . « однодолларовый купюра » энди уорхол ( эстимейт 8 — 12 миллион доллар . ) относиться к один серия шелкография	bts-rnc
941	купюра	2	89-93	из кухни . Через несколько минут вернулась и положила перед Сашей тридцать стодолларовых купюр. Саша взял их двумя руками , поднёс к лицу и поцеловал . Наверное ,	из кухня . через несколько минута вернуться и положить перед саша тридцать стодолларовый купюра . саша взять они два рука , поднести к лицо и поцеловать . наверное ,	bts-rnc
942	купюра	2	79-84	долларов. Я беспечно лезу в кошелек и обнаруживаю одну – всего одну – сотенную купюру и мелочь. Щеки вспыхивают, голова под шапкой становится мокрой и начинает чесаться.	доллар . я беспечно лезть в кошелёк и обнаруживать один – всего один – сотенная купюра и мелочь . щека вспыхивать , голова под шапка становиться мокрый и начинать чесаться .	bts-rnc
943	купюра	2	63-67	более чем на одну треть, сообщили в Бундесбанке. 46% (19,1 тыс.купюр) всех выведенных в прошлом году из обращения фальшивых банкнот были достоинством 20	более чем на один треть , сообщить в бундесбанк . 46 % ( 19 , 1 тысяча . купюра ) весь вывести в прошлое год из обращение фальшивый банкнот быть достоинство 20	bts-rnc
944	купюра	2	74-78	я сейчас. -- Он вышел в другую комнату. Через минуту возвратился с пачкой купюр в руках. Протянул Антону. -- Вот твоя доля. -- Сколько здесь? -- Посчитай сам	я сейчас . -- он выйти в другой комната . через минута возвратиться с пачка купюра в рука . протянуть антон . -- вот твой доля . -- сколько здесь ? -- посчитать сам	bts-rnc
945	купюра	2	97-102	"Великого Архитектора Вселенной"". Точно такое же ""всевидящее око"" изображено на оборотной стороне купюры в 1 доллар США. Как сообщает сайт российских масонов, лучезарная дельта является """	"великое архитектор вселенная "" . точно такой же "" всевидящий око "" изобразить на оборотный сторона купюра в 1 доллар сша . как сообщать сайт российский масон , лучезарный дельта являться """	bts-rnc
946	купюра	2	88-93	банкнот составляет 40% в общем объеме поддельных денежных средств. ЦБ ввел пятитысячные купюры в июле 2006 года. Более защищенную модификацию банкноты номиналом 5 тыс. рублей	банкнот составлять 40 % в общий объём поддельный денежный средство . цб ввести пятитысячный купюра в июль 2006 год . более защитить модификация банкнот номинал 5 тысяча . рубль	bts-rnc
947	купюра	2	85-90	полицейские нашли кучу пакетиков Тунэ и неплохую выручку. А пока опера пересчитывали купюры и составляли протоколы, к наркоточке стекались ни о чем не подозревающие клиенты.	полицейский найти куча пакетик тунэ и неплохой выручка . а пока опера пересчитывать купюра и составлять протокол , к наркоточка стекаться ни о чем не подозревать клиент .	bts-rnc
948	купюра	2	84-88	, что в данный момент балансируется с двумя миллиардами выпущенных против них новых купюр. Против золота можно было бы выпустить три миллиарда кредитных рублей. Несомненно, что	, что в данный момент балансироваться с два миллиард выпустить против они новый купюра . против золото можно быть бы выпустить три миллиард кредитный рубль . несомненно , что	bts-rnc
949	купюра	2	60-64	ВАШИНГТОН - Начало введения в обращение новых 50-долларовых купюр серии 2004 года. 29 сентября МОСКВА - Заседание Госдумы, на которое приглашен председатель	вашингтон - начать введение в обращение новый 50-долларовый купюра серия 2004 год . 29 сентябрь москва - заседание госдума , на который пригласить председатель	bts-rnc
950	купюра	2	67-72	такие люди: вроде бы и кошелек уже раскрыт, и пальцы зацепились за купюру, а рука отказывается ее тянуть. До пота на виске... Чем больше я	такой человек : вроде бы и кошелёк уже раскрытый , и палец зацепиться за купюра , а рука отказываться она тянуть . до пот на висок . . . чем большой я	bts-rnc
951	купюра	2	76-81	именно минус -- один, два или три -- решаете, исходя из номерных длиннот на купюре, передаваемой мороженщице, или железнодорожного билета, предъявляемого контролеру, или другой казенной бумажки, включая	именно минус -- один , два или три -- решать , исходить из номерной длинноты на купюра , передаваемый мороженщица , или железнодорожный билет , предъявлять контролёр , или другой казённый бумажка , включая	bts-rnc
952	купюра	2	84-89	обратиться скромными пятью рублями... Кстати, о пяти рублях -- точнее, о 5-рублевой купюре. Она появилась в обращении, как все помнят, раньше монеты такого же номинала,	обратиться скромный пять рубль . . . кстати , о пять рубль -- точнее , о 5-рублёвый купюра . она появиться в обращение , как весь помнить , ранний монета такой же номинал ,	bts-rnc
953	купюра	2	80-86	под силу. Фальшивка Асом подделки водяных знаков и защитных нитей на российских купюрах считается Валерий Чепкасов. Он родился в 1954 году в Перми. Получил диплом	под сила . фальшивка ас подделка водяной знак и защитный нить на российский купюра считаться валерий чепкас . он родиться в 1954 год в пермь . получить диплом	bts-rnc
954	купюра	2	90-95	? -- спросил араб. -- Манхэттен, -- повторил Леша, вытащив из заднего кармана джинсов две купюры-- пятьдесят и сто долларов. На автобусе он мог бы доехать, заплатив вдесятеро	? -- спросить араб . -- манхэттный , -- повторить лёша , вытащить из задний карман джинсы два купюры-- пятьдесят и сто доллар . на автобус он мочь бы доехать , заплатить вдесятеро	bts-rnc
955	купюра	2	89-93	) часа. Наверное, представлял, как солидные люди прямо за столиками расстаются с пачками купюр. Потом озабоченно позвонил. И услышал в ответ: - Все нормально, сейчас выйдем, - воры,	) час . наверное , представлять , как солидный человек прямо за столик расставаться с пачка купюра . потом озабоченно позвонить . и услышать в ответ : - весь нормальный , сейчас выйти , - вор ,	bts-rnc
956	купюра	2	85-92	квартире. Родные Лены в этот момент набивали коробку из-под ботинок мелкими зелеными купюрами. $30 тысяч нужно было оставить в условленном месте на недостроенной трассе Тула	квартира . родные лена в этот момент набивать коробка из-под ботинок мелкий зелёный купюра . $ 30 тысяча нужно быть оставить в условленный место на недостроенный трасса тула	bts-rnc
957	купюра	2	84-89	, молодец! На первый раз справилась, можно двигаться дальше. И вручил мне обещанную купюру, которая позволила нам всю неделю мазать масло на хлеб. Ведь большая часть	, молодец ! на один раз справиться , можно двигаться далёкий . и вручить я обещать купюра , который позволить мы весь неделя мазать масло на хлеб . ведь большой часть	bts-rnc
958	купюра	2	69-74	, давай счет... Стоя над ним, Аля ждала, пока он выудит из бумажника купюры, и почти с ненавистью смотрела на его лысеющую макушку. -- Эт-ти, что	, давать счёт . . . стоя над он , аля ждать , пока он выудить из бумажник купюра , и почти с ненависть смотреть на он лысеть макушка . -- эт-ти , что	bts-rnc
959	купюра	2	84-89	зараза: кишечные палочки, стафилококки, т. д. А самой чистой оказалась 500-рублевая купюра. На ней обнаружен только стафилококк... КОММЕНТАРИЙ ЭКСПЕРТА На поручнях в метро заразы	зараза : кишечный палочка , стафилококк , том . далее . а самый чистый оказаться 500-рублёвый купюра . на она обнаружить только стафилококк . . . комментарий эксперт на поручень в метро зараза	bts-rnc
960	купюра	2	69-74	, как они смотрят в таких случаях. Я махнул рукой и стал отсчитывать купюры. Оказалось, рано. - Конечно, у этой модели двухгодичная гарантия, - продолжил спич-консультант. -	, как они смотреть в такой случай . я махнуть рука и стать отсчитывать купюра . оказаться , рано . - конечно , у этот модель двухгодичный гарантия , - продолжить спич-консультант . -	bts-rnc
961	купюра	2	91-96	проездными должны сократиться как минимум вдвое. В специальную щель нужно будет затолкнуть купюру нужного достоинства или насыпать мелочь в монетоприемник. Выбирается нужный тип проездного - от	проездной должный сократиться как минимум вдвое . в специальный щель нужно быть затолкнуть купюра нужный достоинство или насыпать мелочь в монетоприемник . выбираться нужный тип проездной - от	bts-rnc
962	купюра	2	89-94	разряда: губы несчастного посинели, и он начал задыхаться. Краска была некачественной, и купюра«потекла», оказавшись к тому же очень вредной для здоровья. Фальшивомонетчик был задержан,	разряд : губа несчастный посинеть , и он начать задыхаться . краска быть некачественный , и купюра « потечь » , оказаться к тот же очень вредный для здоровье . фальшивомонетчик быть задержать ,	bts-rnc
963	купюра	2	66-71	, а мужчины смотреть им вслед, а потом брать утюг и гладить мятые купюры, чтобы те выглядели поновее. Ford Fusion Hybrid завоевал главный титул       Автомобили года	, а мужчина смотреть имя вслед , а потом брать утюг и гладить мятый купюра , чтобы тот выглядеть новый . ford fusion hybrid завоевать главный титул автомобиль год	bts-rnc
964	купюра	2	96-101	Аносов. - Для обратного процесса якобы достаточно просто приложить к волшебной бумаге настоящие купюры и оставить их на пару часов в темном месте.	аносов . - для обратный процесс якобы достаточно просто приложить к волшебный бумага настоящий купюра и оставить они на пара часы в тёмный место .	bts-rnc
965	купюра	2	84-89	"правило, такие 500-рублевые банкноты склеены скотчем с обратной стороны. На стороне купюры, на которой ""Билет Банка России"" и изображены корабль и памятник, в правой"	"правило , такой 500-рублёвый банкнот склеить скотч с обратный сторона . на сторона купюра , на который "" билет банка россия "" и изобразить корабль и памятник , в правый"	bts-rnc
966	купюра	2	77-83	подумать, как она будет называться, и чьи портреты будут изображены на новых купюрах. Дмитрий ЛЬВОВ, академик: - Судьба евро наглядно демонстрирует: единая валюта не только возможна,	подумать , как она быть называться , и чей портрет быть изобразить на новый купюра . дмитрий львов , академик : - судьба евро наглядно демонстрировать : единый валюта не только возможный ,	bts-rnc
967	купюра	2	72-77	пор, как появилась в обращении первая в истории новой России 5-тысячная купюра. Прожила она ровным счетом пять лет, чтобы 1 января 1998 г. обратиться	пора , как появиться в обращение один в история новый россия 5-тысячная купюра . прожить она ровный счёт пять год , чтобы 1 январь 1998 год . обратиться	bts-rnc
